#aktschritt 	 uEuler 	 vEuler 	 uRunge 	 vRunge
# a=0.01	 b=0.99	 u0=1	 v0=1
58.1	1.10495	0.908335	1.00557	0.984583
58.2	1.10635	0.896436	1.00555	0.984053
58.3	1.10644	0.885711	1.00547	0.983584
58.4	1.10523	0.876281	1.00533	0.983181
58.5	1.10274	0.868241	1.00514	0.982848
58.6	1.09905	0.861659	1.0049	0.982587
58.7	1.09423	0.856578	1.00461	0.982402
58.8	1.08837	0.853017	1.00427	0.982293
58.9	1.08157	0.850973	1.00389	0.982261
59	1.07396	0.850427	1.00348	0.982307
59.1	1.06565	0.851339	1.00303	0.98243
59.2	1.05677	0.853659	1.00255	0.982628
59.3	1.04742	0.857326	1.00205	0.982898
59.4	1.03774	0.862269	1.00153	0.983239
59.5	1.02782	0.868411	1.001	0.983646
59.6	1.01778	0.87567	1.00046	0.984115
59.7	1.00771	0.883961	0.999912	0.984642
59.8	0.997706	0.893196	0.99937	0.98522
59.9	0.987846	0.903286	0.998835	0.985844
60	0.978208	0.91414	0.998314	0.986508
60.1	0.96886	0.925667	0.997811	0.987205
60.2	0.959865	0.937775	0.997331	0.987928
60.3	0.95128	0.950374	0.996879	0.98867
60.4	0.943154	0.963372	0.996458	0.989424
60.5	0.935535	0.976676	0.996074	0.990182
60.6	0.928462	0.990195	0.995729	0.990937
60.7	0.921975	1.00384	0.995427	0.991681
60.8	0.916107	1.01751	0.995171	0.992408
60.9	0.910891	1.03111	0.994963	0.99311
61	0.906356	1.04456	0.994805	0.99378
61.1	0.902529	1.05775	0.994699	0.994411
61.2	0.899436	1.07059	0.994645	0.994998
61.3	0.897101	1.08298	0.994644	0.995535
61.4	0.895548	1.09482	0.994696	0.996017
61.5	0.894799	1.10602	0.9948	0.996438
61.6	0.894874	1.11646	0.994956	0.996795
61.7	0.895793	1.12606	0.995161	0.997084
61.8	0.897573	1.1347	0.995415	0.997302
61.9	0.900231	1.14228	0.995713	0.997448
62	0.903781	1.14871	0.996054	0.997519
62.1	0.908231	1.15388	0.996434	0.997516
62.2	0.91359	1.1577	0.996848	0.997437
62.3	0.919858	1.16007	0.997294	0.997284
62.4	0.92703	1.16091	0.997767	0.997059
62.5	0.935094	1.16015	0.998261	0.996763
62.6	0.944028	1.1577	0.998773	0.9964
62.7	0.953799	1.15353	0.999296	0.995973
62.8	0.964359	1.14759	0.999826	0.995487
62.9	0.975648	1.13986	1.00036	0.994946
63	0.987585	1.13036	1.00088	0.994357
63.1	1.00007	1.11912	1.0014	0.993725
63.2	1.01299	1.10619	1.00191	0.993057
63.3	1.02621	1.09167	1.00239	0.992359
63.4	1.03955	1.07571	1.00285	0.991638
63.5	1.05284	1.05846	1.00328	0.990903
63.6	1.06589	1.04013	1.00367	0.99016
63.7	1.07847	1.02096	1.00403	0.989417
63.8	1.09037	1.00121	1.00435	0.988681
63.9	1.10137	0.981178	1.00462	0.987961
64	1.11125	0.96116	1.00484	0.987262
64.1	1.11982	0.941468	1.00502	0.986594
64.2	1.1269	0.922409	1.00514	0.985961
64.3	1.13234	0.904272	1.00521	0.98537
64.4	1.13605	0.887327	1.00523	0.984828
64.5	1.13797	0.871806	1.0052	0.984339
64.6	1.13807	0.85791	1.00511	0.983909
64.7	1.13638	0.845793	1.00498	0.983541
64.8	1.13296	0.835571	1.00479	0.983239
64.9	1.12792	0.827317	1.00456	0.983005
65	1.12138	0.821065	1.00428	0.982842
65.1	1.11349	0.816817	1.00396	0.982752
65.2	1.10442	0.814543	1.0036	0.982734
65.3	1.09433	0.81419	1.0032	0.982789
65.4	1.0834	0.815687	1.00278	0.982915
65.5	1.0718	0.818946	1.00232	0.983112
65.6	1.0597	0.823869	1.00185	0.983377
65.7	1.04724	0.830352	1.00136	0.983708
65.8	1.03458	0.838286	1.00086	0.9841
65.9	1.02185	0.847559	1.00035	0.984549
66	1.00917	0.858058	0.999834	0.985052
66.1	0.996638	0.869672	0.999326	0.985602
66.2	0.984358	0.882288	0.998826	0.986195
66.3	0.972413	0.895798	0.998338	0.986824
66.4	0.960877	0.910093	0.997869	0.987484
66.5	0.949816	0.925065	0.997422	0.988166
66.6	0.93929	0.94061	0.997002	0.988866
66.7	0.929347	0.956624	0.996612	0.989575
66.8	0.920035	0.973001	0.996257	0.990287
66.9	0.911393	0.98964	0.995939	0.990995
67	0.903456	1.00644	0.995662	0.991692
67.1	0.89626	1.02329	0.995429	0.992372
67.2	0.889832	1.04009	0.995241	0.993026
67.3	0.884204	1.05673	0.995101	0.99365
67.4	0.879401	1.07312	0.995009	0.994237
67.5	0.87545	1.08913	0.994966	0.994781
67.6	0.872377	1.10466	0.994974	0.995277
67.7	0.870208	1.11959	0.995031	0.99572
67.8	0.868969	1.13381	0.995137	0.996106
67.9	0.868687	1.14719	0.995291	0.99643
68	0.869387	1.15962	0.995492	0.996691
68.1	0.871097	1.17097	0.995737	0.996885
68.2	0.873842	1.18112	0.996024	0.99701
68.3	0.877648	1.18993	0.996351	0.997065
68.4	0.882539	1.19727	0.996713	0.997049
68.5	0.888538	1.20302	0.997108	0.996964
68.6	0.895662	1.20704	0.997532	0.996809
68.7	0.903926	1.20921	0.997979	0.996586
68.8	0.913336	1.20941	0.998447	0.996297
68.9	0.923889	1.20752	0.998929	0.995946
69	0.935571	1.20345	0.999422	0.995536
69.1	0.948351	1.19711	0.99992	0.99507
69.2	0.962181	1.18845	1.00042	0.994555
69.3	0.976989	1.17742	1.00091	0.993995
69.4	0.992676	1.16404	1.0014	0.993395
69.5	1.00911	1.14833	1.00187	0.992763
69.6	1.02614	1.1304	1.00232	0.992103
69.7	1.04355	1.11037	1.00274	0.991424
69.8	1.06111	1.08845	1.00314	0.990732
69.9	1.07856	1.0649	1.0035	0.990034
70	1.09558	1.04002	1.00383	0.989337
70.1	1.11186	1.01419	1.00412	0.988649
70.2	1.12705	0.987809	1.00437	0.987975
70.3	1.14082	0.961335	1.00458	0.987324
70.4	1.15285	0.935221	1.00473	0.986701
70.5	1.16286	0.909924	1.00484	0.986113
70.6	1.17062	0.88588	1.0049	0.985566
70.7	1.17595	0.863484	1.00491	0.985065
70.8	1.17877	0.843076	1.00487	0.984614
70.9	1.17903	0.824932	1.00478	0.984219
71	1.1768	0.809256	1.00465	0.983883
71.1	1.1722	0.796185	1.00447	0.98361
71.2	1.16538	0.785786	1.00424	0.983401
71.3	1.15656	0.778068	1.00397	0.983259
71.4	1.14598	0.772992	1.00366	0.983185
71.5	1.13389	0.770478	1.00332	0.98318
71.6	1.12056	0.770417	1.00294	0.983242
71.7	1.10625	0.772678	1.00254	0.983372
71.8	1.09118	0.777119	1.00211	0.983567
71.9	1.07559	0.78359	1.00166	0.983826
72	1.05969	0.791936	1.0012	0.984146
72.1	1.04365	0.802007	1.00073	0.984523
72.2	1.02764	0.813652	1.00025	0.984954
72.3	1.0118	0.826727	0.999766	0.985434
72.4	0.996253	0.841092	0.99929	0.985958
72.5	0.981108	0.856612	0.998821	0.98652
72.6	0.966453	0.873157	0.998366	0.987116
72.7	0.952363	0.890601	0.997928	0.98774
72.8	0.938904	0.908824	0.997512	0.988384
72.9	0.92613	0.927708	0.997122	0.989043
73	0.914088	0.947137	0.996761	0.98971
73.1	0.902818	0.966998	0.996432	0.990379
73.2	0.892354	0.98718	0.99614	0.991043
73.3	0.882727	1.00757	0.995887	0.991695
73.4	0.873965	1.02806	0.995674	0.99233
73.5	0.866094	1.04854	0.995505	0.992941
73.6	0.859137	1.06888	0.995381	0.993521
73.7	0.853119	1.08899	0.995302	0.994066
73.8	0.848065	1.10873	0.99527	0.99457
73.9	0.844	1.12799	0.995285	0.995028
74	0.840951	1.14664	0.995346	0.995435
74.1	0.838946	1.16455	0.995454	0.995788
74.2	0.838015	1.18158	0.995606	0.996083
74.3	0.838193	1.1976	0.995802	0.996318
74.4	0.839513	1.21246	0.996039	0.996489
74.5	0.842014	1.22601	0.996315	0.996595
74.6	0.845736	1.23809	0.996627	0.996636
74.7	0.850719	1.24853	0.996973	0.99661
74.8	0.857006	1.25717	0.997349	0.996519
74.9	0.86464	1.26384	0.997751	0.996362
75	0.87366	1.26835	0.998174	0.996142
75.1	0.884106	1.27054	0.998616	0.995861
75.2	0.896006	1.27023	0.999071	0.995522
75.3	0.909383	1.26725	0.999535	0.995128
75.4	0.924244	1.26146	1	0.994683
75.5	0.940577	1.2527	1.00047	0.994192
75.6	0.958343	1.24087	1.00093	0.993659
75.7	0.977473	1.22591	1.00139	0.993091
75.8	0.997856	1.20778	1.00182	0.992492
75.9	1.01933	1.18652	1.00224	0.99187
76	1.04168	1.16224	1.00264	0.99123
76.1	1.06463	1.13512	1.00301	0.990579
76.2	1.08782	1.10546	1.00334	0.989923
76.3	1.11086	1.07365	1.00365	0.98927
76.4	1.13326	1.04016	1.00391	0.988625
76.5	1.15452	1.00557	1.00414	0.987996
76.6	1.1741	0.970539	1.00432	0.987389
76.7	1.19148	0.935749	1.00446	0.986809
76.8	1.20617	0.901908	1.00456	0.986263
76.9	1.21777	0.869693	1.00461	0.985756
77	1.22597	0.839721	1.00461	0.985293
77.1	1.23058	0.812511	1.00456	0.984878
77.2	1.23156	0.78847	1.00447	0.984516
77.3	1.229	0.767879	1.00434	0.98421
77.4	1.22308	0.750896	1.00416	0.983963
77.5	1.2141	0.737568	1.00394	0.983777
77.6	1.20241	0.727847	1.00368	0.983654
77.7	1.1884	0.721616	1.00339	0.983595
77.8	1.17248	0.718702	1.00306	0.9836
77.9	1.15503	0.718902	1.0027	0.983668
78	1.13643	0.721994	1.00232	0.9838
78.1	1.11703	0.72775	1.00191	0.983994
78.2	1.09714	0.735944	1.00149	0.984246
78.3	1.07701	0.746358	1.00105	0.984556
78.4	1.05688	0.758784	1.00061	0.984918
78.5	1.03695	0.773028	1.00016	0.985331
78.6	1.01738	0.788907	0.999707	0.985788
78.7	0.998294	0.806251	0.999261	0.986287
78.8	0.979815	0.824901	0.998822	0.986821
78.9	0.962027	0.844707	0.998397	0.987385
79	0.945002	0.86553	0.997989	0.987974
79.1	0.928796	0.887236	0.997602	0.988582
79.2	0.913455	0.909697	0.997239	0.989203
79.3	0.899014	0.932792	0.996905	0.989831
79.4	0.885504	0.956401	0.996602	0.990459
79.5	0.872946	0.980408	0.996333	0.991081
79.6	0.861362	1.0047	0.996101	0.991692
79.7	0.850769	1.02915	0.995908	0.992284
79.8	0.841183	1.05366	0.995756	0.992854
79.9	0.832621	1.07811	0.995646	0.993394
80	0.825099	1.10237	0.995579	0.9939
80.1	0.818637	1.12632	0.995557	0.994366
80.2	0.813256	1.14984	0.995578	0.994788
80.3	0.808979	1.17279	0.995643	0.995163
80.4	0.805834	1.19504	0.995751	0.995485
80.5	0.803852	1.21643	0.995901	0.995753
80.6	0.80307	1.23683	0.996091	0.995963
80.7	0.803529	1.25606	0.99632	0.996114
80.8	0.805275	1.27397	0.996586	0.996204
80.9	0.80836	1.29035	0.996885	0.996231
81	0.812842	1.30504	0.997215	0.996197
81.1	0.818783	1.31781	0.997572	0.996101
81.2	0.826251	1.32846	0.997953	0.995944
81.3	0.835319	1.33677	0.998354	0.995727
81.4	0.846061	1.3425	0.998771	0.995454
81.5	0.858554	1.3454	0.9992	0.995127
81.6	0.87287	1.34523	0.999636	0.994748
81.7	0.889076	1.34173	1.00008	0.994323
81.8	0.907226	1.33468	1.00051	0.993855
81.9	0.927355	1.32382	1.00095	0.993349
82	0.949467	1.30898	1.00137	0.99281
82.1	0.973523	1.28997	1.00178	0.992244
82.2	0.999428	1.26672	1.00217	0.991657
82.3	1.02701	1.23919	1.00254	0.991054
82.4	1.05601	1.20749	1.00288	0.990442
82.5	1.08607	1.17183	1.00319	0.989826
82.6	1.11668	1.13261	1.00347	0.989214
82.7	1.14725	1.09037	1.00371	0.988611
82.8	1.17704	1.04586	1.00392	0.988023
82.9	1.20523	0.999966	1.00408	0.987456
83	1.23096	0.953713	1.00421	0.986917
83.1	1.25338	0.908201	1.00429	0.98641
83.2	1.27171	0.864527	1.00433	0.98594
83.3	1.28536	0.823711	1.00432	0.985512
83.4	1.29391	0.786622	1.00427	0.985131
83.5	1.29722	0.753926	1.00418	0.984799
83.6	1.29536	0.726058	1.00405	0.984521
83.7	1.28866	0.703228	1.00388	0.984298
83.8	1.27757	0.685448	1.00366	0.984133
83.9	1.26269	0.67257	1.00342	0.984027
84	1.24466	0.664336	1.00313	0.983981
84.1	1.22411	0.660419	1.00282	0.983995
84.2	1.20166	0.66046	1.00248	0.98407
84.3	1.17786	0.664091	1.00212	0.984203
84.4	1.15321	0.670958	1.00173	0.984394
84.5	1.12812	0.680728	1.00133	0.98464
84.6	1.10294	0.693096	1.00092	0.984939
84.7	1.07796	0.707783	1.0005	0.985287
84.8	1.0534	0.72454	1.00008	0.985682
84.9	1.02946	0.74314	0.999656	0.986118
85	1.00627	0.763383	0.999238	0.986592
85.1	0.983945	0.785084	0.998828	0.987099
85.2	0.962558	0.808076	0.998431	0.987633
85.3	0.942172	0.832206	0.99805	0.98819
85.4	0.922829	0.857332	0.99769	0.988763
85.5	0.904558	0.883321	0.997353	0.989348
85.6	0.887377	0.910045	0.997044	0.989938
85.7	0.8713	0.937385	0.996764	0.990527
85.8	0.856333	0.965222	0.996517	0.99111
85.9	0.84248	0.993442	0.996305	0.991682
86	0.829744	1.02193	0.99613	0.992235
86.1	0.818127	1.05057	0.995994	0.992766
86.2	0.807632	1.07925	0.995897	0.993268
86.3	0.798265	1.10786	0.995841	0.993737
86.4	0.790035	1.13626	0.995827	0.994169
86.5	0.782951	1.16434	0.995854	0.994558
86.6	0.777032	1.19197	0.995922	0.994902
86.7	0.772297	1.219	0.99603	0.995197
86.8	0.768774	1.24529	0.996177	0.995439
86.9	0.766495	1.27069	0.996362	0.995627
87	0.7655	1.29504	0.996583	0.995759
87.1	0.765838	1.31815	0.996838	0.995834
87.2	0.767565	1.33984	0.997124	0.99585
87.3	0.770746	1.3599	0.997438	0.995808
87.4	0.775456	1.37812	0.997778	0.995708
87.5	0.781781	1.39425	0.998139	0.995551
87.6	0.789817	1.40803	0.998518	0.995339
87.7	0.79967	1.4192	0.998912	0.995073
87.8	0.811457	1.42744	0.999317	0.994758
87.9	0.825303	1.43245	0.999727	0.994395
88	0.84134	1.43388	1.00014	0.993988
88.1	0.859705	1.43139	1.00055	0.993543
88.2	0.880527	1.42459	1.00096	0.993062
88.3	0.903927	1.41314	1.00135	0.992552
88.4	0.929999	1.39668	1.00173	0.992017
88.5	0.958798	1.37488	1.00209	0.991463
88.6	0.99031	1.34749	1.00244	0.990895
88.7	1.02443	1.31434	1.00275	0.990319
88.8	1.06092	1.2754	1.00304	0.989741
88.9	1.09938	1.23085	1.0033	0.989167
89	1.13921	1.18108	1.00352	0.988603
89.1	1.17957	1.1268	1.00371	0.988054
89.2	1.21939	1.06902	1.00386	0.987526
89.3	1.25741	1.00907	1.00397	0.987024
89.4	1.29221	0.948528	1.00404	0.986554
89.5	1.32237	0.889143	1.00407	0.986119
89.6	1.34662	0.832662	1.00405	0.985724
89.7	1.36395	0.780669	1.004	0.985373
89.8	1.37378	0.734437	1.00391	0.98507
89.9	1.37601	0.694828	1.00378	0.984817
90	1.37097	0.662268	1.00361	0.984616
90.1	1.35935	0.636791	1.0034	0.98447
90.2	1.34209	0.618122	1.00317	0.984379
90.3	1.32021	0.605786	1.0029	0.984345
90.4	1.29478	0.5992	1.0026	0.984368
90.5	1.26675	0.597747	1.00228	0.984447
90.6	1.237	0.600828	1.00193	0.984581
90.7	1.20623	0.607892	1.00157	0.984769
90.8	1.17506	0.618444	1.00119	0.985008
90.9	1.14394	0.632051	1.0008	0.985296
91	1.11326	0.64834	1.00041	0.985631
91.1	1.08329	0.666988	1.00001	0.986008
91.2	1.05423	0.687717	0.999613	0.986424
91.3	1.02624	0.710284	0.999221	0.986875
91.4	0.999421	0.734479	0.998837	0.987355
91.5	0.973842	0.760116	0.998467	0.987861
91.6	0.949545	0.787029	0.998112	0.988387
91.7	0.926552	0.815068	0.997777	0.988928
91.8	0.90487	0.844094	0.997465	0.989478
91.9	0.884496	0.873981	0.997178	0.990032
92	0.865421	0.904606	0.99692	0.990585
92.1	0.84763	0.935855	0.996694	0.991132
92.2	0.831106	0.967616	0.9965	0.991666
92.3	0.815832	0.99978	0.996342	0.992183
92.4	0.801792	1.03224	0.996219	0.992677
92.5	0.788973	1.06488	0.996135	0.993144
92.6	0.777362	1.09759	0.996089	0.993579
92.7	0.766952	1.13026	0.996082	0.993978
92.8	0.75774	1.16278	0.996114	0.994337
92.9	0.74973	1.19502	0.996184	0.994652
93	0.742928	1.22685	0.996291	0.994921
93.1	0.73735	1.25813	0.996436	0.995141
93.2	0.733018	1.28873	0.996616	0.995309
93.3	0.729961	1.31848	0.996829	0.995423
93.4	0.72822	1.34723	0.997073	0.995484
93.5	0.727842	1.37478	0.997346	0.99549
93.6	0.728887	1.40095	0.997646	0.995441
93.7	0.731428	1.42553	0.997968	0.995338
93.8	0.735549	1.44826	0.998311	0.995182
93.9	0.74135	1.46891	0.998669	0.994975
94	0.748946	1.48717	0.999041	0.994717
94.1	0.75847	1.50276	0.999422	0.994413
94.2	0.770073	1.51531	0.999808	0.994066
94.3	0.783925	1.52445	1.0002	0.993678
94.4	0.800215	1.52976	1.00058	0.993253
94.5	0.819151	1.53081	1.00096	0.992797
94.6	0.840955	1.52709	1.00133	0.992314
94.7	0.865856	1.51809	1.00168	0.991808
94.8	0.894082	1.50328	1.00202	0.991286
94.9	0.925844	1.48211	1.00234	0.990751
95	0.961304	1.45407	1.00263	0.99021
95.1	1.00054	1.41869	1.0029	0.989667
95.2	1.04351	1.37567	1.00313	0.98913
95.3	1.08996	1.32487	1.00334	0.988602
95.4	1.13936	1.26647	1.00351	0.98809
95.5	1.19083	1.20107	1.00364	0.987598
95.6	1.24307	1.12975	1.00374	0.987131
95.7	1.29434	1.05417	1.0038	0.986694
95.8	1.34251	0.976568	1.00382	0.986292
95.9	1.38527	0.899558	1.0038	0.985928
96	1.42036	0.825936	1.00375	0.985605
96.1	1.44595	0.75831	1.00365	0.985328
96.2	1.4609	0.698764	1.00352	0.985098
96.3	1.46495	0.648631	1.00336	0.984918
96.4	1.45865	0.60843	1.00316	0.984789
96.5	1.44324	0.577977	1.00293	0.984713
96.6	1.42031	0.556587	1.00268	0.984689
96.7	1.39155	0.543309	1.00239	0.984719
96.8	1.35861	0.537101	1.00209	0.984802
96.9	1.32288	0.536963	1.00176	0.984936
97	1.28557	0.541993	1.00142	0.98512
97.1	1.24758	0.551419	1.00106	0.985353
97.2	1.20965	0.564593	1.00069	0.985631
97.3	1.1723	0.580978	1.00032	0.985952
97.4	1.13591	0.600135	0.999948	0.986312
97.5	1.10076	0.6217	0.999576	0.986708
97.6	1.06701	0.645371	0.999209	0.987136
97.7	1.03479	0.670895	0.99885	0.987592
97.8	1.00415	0.698056	0.998504	0.98807
97.9	0.975116	0.726671	0.998174	0.988567
98	0.9477	0.756575	0.997862	0.989077
98.1	0.921881	0.787624	0.997573	0.989595
98.2	0.89763	0.819687	0.997308	0.990116
98.3	0.874913	0.852642	0.99707	0.990635
98.4	0.853689	0.886374	0.996862	0.991146
98.5	0.833918	0.920777	0.996686	0.991646
98.6	0.815558	0.955744	0.996542	0.992128
98.7	0.798572	0.991174	0.996434	0.992588
98.8	0.782924	1.02697	0.99636	0.993022
98.9	0.768582	1.06302	0.996323	0.993426
99	0.755518	1.09922	0.996322	0.993794
99.1	0.74371	1.13548	0.996358	0.994125
99.2	0.733143	1.17167	0.99643	0.994414
99.3	0.723806	1.2077	0.996537	0.994659
99.4	0.715696	1.24343	0.996679	0.994857
99.5	0.708817	1.27873	0.996853	0.995006
99.6	0.703182	1.31349	0.997058	0.995106
99.7	0.698811	1.34754	0.997292	0.995154
99.8	0.695735	1.38074	0.997553	0.995151
99.9	0.693996	1.4129	0.997838	0.995097
100	0.693646	1.44385	0.998144	0.994992
100.1	0.694751	1.47338	0.998469	0.994837
100.2	0.697393	1.50126	0.998808	0.994634
100.3	0.701669	1.52725	0.999159	0.994385
100.4	0.707695	1.55106	0.999517	0.994092
100.5	0.715607	1.57237	0.999881	0.993759
100.6	0.725567	1.59085	1.00024	0.993389
100.7	0.73776	1.6061	1.00061	0.992986
100.8	0.752403	1.61769	1.00096	0.992553
100.9	0.769741	1.62511	1.0013	0.992095
101	0.790055	1.62782	1.00163	0.991617
101.1	0.813656	1.62521	1.00195	0.991124
101.2	0.840885	1.61662	1.00224	0.990621
101.3	0.872106	1.60131	1.00251	0.990112
101.4	0.907686	1.57852	1.00276	0.989604
101.5	0.94797	1.54747	1.00297	0.9891
101.6	0.993236	1.5074	1.00316	0.988607
101.7	1.04362	1.45769	1.00332	0.988128
101.8	1.09902	1.39793	1.00344	0.98767
101.9	1.15897	1.32808	1.00352	0.987236
102	1.22246	1.24869	1.00357	0.986831
102.1	1.28782	1.16109	1.00359	0.986459
102.2	1.3526	1.06752	1.00356	0.986123
102.3	1.41365	0.971216	1.00351	0.985827
102.4	1.46737	0.876128	1.00341	0.985574
102.5	1.51028	0.786481	1.00329	0.985365
102.6	1.53965	0.706089	1.00313	0.985204
102.7	1.55406	0.63771	1.00294	0.985091
102.8	1.55367	0.582696	1.00272	0.985027
102.9	1.53996	0.54104	1.00247	0.985014
103	1.51527	0.511734	1.0022	0.98505
103.1	1.48224	0.493238	1.00191	0.985135
103.2	1.44338	0.483872	1.0016	0.985269
103.3	1.40085	0.482065	1.00128	0.985449
103.4	1.35636	0.486466	1.00094	0.985675
103.5	1.31122	0.49597	1.0006	0.985943
103.6	1.26637	0.509698	1.00025	0.986251
103.7	1.22248	0.526957	0.999894	0.986595
103.8	1.17998	0.547206	0.999545	0.986972
103.9	1.13917	0.570016	0.999201	0.987379
104	1.10023	0.595045	0.998866	0.98781
104.1	1.06323	0.622015	0.998543	0.988263
104.2	1.02823	0.650698	0.998236	0.988732
104.3	0.995199	0.680903	0.997946	0.989212
104.4	0.964117	0.712465	0.997678	0.9897
104.5	0.93493	0.74524	0.997433	0.990189
104.6	0.907578	0.779099	0.997214	0.990676
104.7	0.881995	0.813925	0.997024	0.991155
104.8	0.858112	0.849608	0.996863	0.991621
104.9	0.835862	0.886047	0.996733	0.992071
105	0.815181	0.923142	0.996637	0.9925
105.1	0.796007	0.960797	0.996573	0.992903
105.2	0.778285	0.998918	0.996544	0.993277
105.3	0.761964	1.03741	0.996549	0.993617
105.4	0.746999	1.07618	0.996588	0.993921
105.5	0.73335	1.11513	0.996661	0.994186
105.6	0.720987	1.15416	0.996768	0.994409
105.7	0.709884	1.19316	0.996906	0.994587
105.8	0.700023	1.23203	0.997074	0.99472
105.9	0.691395	1.27066	0.997272	0.994805
106	0.683996	1.30892	0.997496	0.994843
106.1	0.677834	1.34668	0.997745	0.994832
106.2	0.672925	1.38381	0.998016	0.994773
106.3	0.669296	1.42014	0.998307	0.994666
106.4	0.666982	1.45553	0.998614	0.994513
106.5	0.666035	1.48978	0.998935	0.994315
106.6	0.666519	1.52269	0.999266	0.994074
106.7	0.668512	1.55404	0.999603	0.993793
106.8	0.672112	1.58359	0.999945	0.993474
106.9	0.677438	1.61106	1.00029	0.993121
107	0.684629	1.63612	1.00062	0.992738
107.1	0.693853	1.65843	1.00096	0.992327
107.2	0.705311	1.67759	1.00128	0.991894
107.3	0.719233	1.69314	1.00159	0.991443
107.4	0.735896	1.70455	1.00188	0.990978
107.5	0.755615	1.71124	1.00215	0.990504
107.6	0.778757	1.71254	1.0024	0.990026
107.7	0.805741	1.70768	1.00262	0.989549
107.8	0.837032	1.69581	1.00282	0.989078
107.9	0.873142	1.676	1.00299	0.988616
108	0.914602	1.64723	1.00313	0.98817
108.1	0.961932	1.60844	1.00324	0.987743
108.2	1.01557	1.55861	1.00332	0.98734
108.3	1.07576	1.49685	1.00336	0.986965
108.4	1.14241	1.42263	1.00337	0.986621
108.5	1.21484	1.33596	1.00334	0.986311
108.6	1.29152	1.23779	1.00328	0.98604
108.7	1.36984	1.13033	1.00319	0.985808
108.8	1.44596	1.01722	1.00306	0.98562
108.9	1.51504	0.903545	1.00291	0.985475
109	1.57193	0.79515	1.00273	0.985377
109.1	1.61222	0.697671	1.00252	0.985325
109.2	1.63334	0.615329	1.00228	0.985319
109.3	1.63516	0.550172	1.00202	0.985361
109.4	1.61975	0.50207	1.00175	0.985448
109.5	1.59049	0.469348	1.00145	0.985581
109.6	1.55117	0.449618	1.00115	0.985758
109.7	1.50524	0.440434	1.00083	0.985976
109.8	1.45551	0.439642	1.00051	0.986234
109.9	1.4041	0.445504	1.00018	0.986529
110	1.35252	0.456674	0.999847	0.986858
110.1	1.3018	0.472134	0.999519	0.987217
110.2	1.25264	0.491122	0.999197	0.987603
110.3	1.20543	0.51306	0.998884	0.988012
110.4	1.16044	0.537509	0.998583	0.98844
110.5	1.11778	0.564126	0.998297	0.988882
110.6	1.07749	0.592642	0.998028	0.989335
110.7	1.03954	0.622838	0.99778	0.989793
110.8	1.00389	0.654531	0.997554	0.990253
110.9	0.970469	0.687567	0.997352	0.990709
111	0.939178	0.721811	0.997178	0.991157
111.1	0.909928	0.757144	0.997031	0.991593
111.2	0.882625	0.793454	0.996915	0.992013
111.3	0.857174	0.830642	0.996829	0.992412
111.4	0.833488	0.868611	0.996775	0.992786
111.5	0.811482	0.907268	0.996753	0.993132
111.6	0.791078	0.946524	0.996763	0.993447
111.7	0.772204	0.986291	0.996805	0.993726
111.8	0.754796	1.02648	0.996879	0.993968
111.9	0.738796	1.067	0.996984	0.994171
112	0.724156	1.10776	0.997118	0.994331
112.1	0.710831	1.14867	0.997281	0.994449
112.2	0.698788	1.18963	0.997471	0.994521
112.3	0.687999	1.23054	0.997686	0.994549
112.4	0.678446	1.27129	0.997923	0.994531
112.5	0.670117	1.31178	0.998181	0.994468
112.6	0.663012	1.35187	0.998457	0.994361
112.7	0.657137	1.39144	0.998748	0.99421
112.8	0.65251	1.43036	0.999051	0.994017
112.9	0.649159	1.46846	0.999363	0.993784
113	0.647125	1.50557	0.999681	0.993514
113.1	0.646461	1.54153	1	0.993209
113.2	0.647237	1.5761	1.00032	0.992873
113.3	0.649539	1.60908	1.00064	0.992508
113.4	0.653472	1.64019	1.00095	0.992119
113.5	0.659166	1.66915	1.00125	0.991709
113.6	0.666774	1.69563	1.00153	0.991283
113.7	0.676482	1.71924	1.00181	0.990845
113.8	0.688511	1.73956	1.00206	0.990399
113.9	0.703123	1.7561	1.00229	0.98995
114	0.720629	1.76828	1.0025	0.989503
114.1	0.741394	1.77545	1.00268	0.989062
114.2	0.765845	1.77686	1.00283	0.988631
114.3	0.794477	1.77165	1.00296	0.988214
114.4	0.827854	1.75882	1.00306	0.987817
114.5	0.866609	1.73728	1.00312	0.987442
114.6	0.911419	1.70581	1.00316	0.987094
114.7	0.962977	1.66311	1.00316	0.986776
114.8	1.0219	1.60789	1.00313	0.986492
114.9	1.08862	1.53898	1.00307	0.986243
115	1.16314	1.45559	1.00298	0.986032
115.1	1.24476	1.35767	1.00285	0.985861
115.2	1.33164	1.24631	1.0027	0.985733
115.3	1.42048	1.1243	1.00253	0.985647
115.4	1.50629	0.996445	1.00233	0.985605
115.5	1.58275	0.86936	1.0021	0.985607
115.6	1.64325	0.750578	1.00186	0.985653
115.7	1.68261	0.646901	1.0016	0.985743
115.8	1.69849	0.562753	1.00132	0.985874
